Booking_ID,Date,Month,Week,Time,Ticket_Type,Booking_Mode,From_Station,To_Station,Passengers,Total_Fare,Payment_Type,Railway_Line,City,Day_Name,Is_Weekend,Hour,Fare_Per_Passenger
74255,2025-01-13,Jan,3,19:28:36,Single,Paper,Byculla,Dadar,4,60,Cash,Central,Mumbai,Monday,0,19,15.0
58266,2025-06-26,Jun,26,9:27:26,Single,Paperless,Dadar,Byculla,3,45,Debit Card,Central,Mumbai,Thursday,0,9,15.0
65951,2025-04-08,Apr,15,16:55:07,Return,Paper,Panvel,Cst,2,60,Cash,Harbour,Mumbai,Tuesday,0,16,30.0
60056,2025-12-24,Dec,52,18:39:46,Single,Paper,Andheri,Churchgate,4,60,Debit Card,Western,Mumbai,Wednesday,0,18,15.0
72490,2025-10-30,Oct,44,14:03:26,Single,Paper,Kalyan,Kurla,2,30,Cash,Central,Mumbai,Thursday,0,14,15.0
41419,2025-09-07,Sep,37,14:40:34,Return,Paperless,Byculla,Dadar,4,120,Credit Card,Central,Mumbai,Sunday,1,14,30.0
25256,2025-05-12,May,20,10:52:05,Single,Paper,Thane,Byculla,3,45,Credit Card,Central,Mumbai,Monday,0,10,15.0
29017,2025-01-16,Jan,3,10:59:39,Single,Paper,Kurla,Byculla,1,15,Wallet,Central,Mumbai,Thursday,0,10,15.0
65669,2025-08-15,Aug,33,23:48:15,Monthly Pass,Paper,Virar,Churchgate,4,0,Cash,Western,Mumbai,Friday,0,23,0.0
54178,2025-04-22,Apr,17,19:00:50,Monthly Pass,Paperless,Shivajinagar,Khadki,2,0,Debit Card,Pune,Pune,Tuesday,0,19,0.0
24088,2025-02-26,Feb,9,19:28:59,Return,Paper,Shivajinagar,Pune Jn,1,30,Upi,Pune,Pune,Wednesday,0,19,30.0
36621,2025-05-01,May,18,5:10:27,Monthly Pass,Paper,Borivali,Andheri,2,0,Wallet,Western,Mumbai,Thursday,0,5,0.0
84585,2025-07-31,Jul,31,22:08:08,Monthly Pass,Paperless,Virar,Dadar,4,0,Upi,Western,Mumbai,Thursday,0,22,0.0
57868,2025-06-08,Jun,24,3:50:35,Monthly Pass,Paperless,Shivajinagar,Akurdi,3,0,Cash,Pune,Pune,Sunday,1,3,0.0
58561,2025-10-04,Oct,40,3:31:45,Return,Paperless,Virar,Churchgate,1,30,Cash,Western,Mumbai,Saturday,1,3,30.0
56522,2025-11-26,Nov,48,5:30:16,Return,Paperless,Vashi,Panvel,3,90,Cash,Harbour,Mumbai,Wednesday,0,5,30.0
20793,2025-04-08,Apr,15,0:56:05,Single,Paperless,Kurla,Byculla,1,15,Cash,Central,Mumbai,Tuesday,0,0,15.0
23026,2025-11-18,Nov,47,5:15:00,Monthly Pass,Paperless,Pune Jn,Shivajinagar,4,0,Wallet,Pune,Pune,Tuesday,0,5,0.0
18979,2025-07-21,Jul,30,5:04:31,Return,Paperless,Panvel,Kurla,2,60,Credit Card,Harbour,Mumbai,Monday,0,5,30.0
24186,2025-05-20,May,21,22:45:03,Monthly Pass,Paperless,Virar,Marine Lines,4,0,Debit Card,Western,Mumbai,Tuesday,0,22,0.0
41686,2025-06-11,Jun,24,8:28:04,Monthly Pass,Paperless,Khadki,Akurdi,3,0,Cash,Pune,Pune,Wednesday,0,8,0.0
47475,2025-11-01,Nov,44,18:18:02,Monthly Pass,Paper,Shivajinagar,Khadki,4,0,Upi,Pune,Pune,Saturday,1,18,0.0
49926,2025-12-16,Dec,51,14:18:55,Monthly Pass,Paper,Dadar,Kalyan,2,0,Upi,Central,Mumbai,Tuesday,0,14,0.0
44367,2025-04-18,Apr,16,9:13:42,Return,Paperless,Khadki,Shivajinagar,1,30,Debit Card,Pune,Pune,Friday,0,9,30.0
32306,2025-04-10,Apr,15,21:42:05,Single,Paper,Virar,Marine Lines,1,15,Upi,Western,Mumbai,Thursday,0,21,15.0
37251,2025-07-12,Jul,28,7:03:43,Single,Paperless,Thane,Kalyan,4,60,Credit Card,Central,Mumbai,Saturday,1,7,15.0
17069,2025-07-03,Jul,27,5:24:09,Single,Paper,Shivajinagar,Akurdi,3,45,Credit Card,Pune,Pune,Thursday,0,5,15.0
61853,2025-04-03,Apr,14,22:59:29,Single,Paperless,Marine Lines,Andheri,1,15,Credit Card,Western,Mumbai,Thursday,0,22,15.0
93794,2025-07-16,Jul,29,17:29:21,Return,Paper,Byculla,Dadar,2,60,Debit Card,Central,Mumbai,Wednesday,0,17,30.0
11913,2025-06-09,Jun,24,13:53:35,Return,Paperless,Dadar,Borivali,3,90,Wallet,Western,Mumbai,Monday,0,13,30.0
55167,2025-03-21,Mar,12,4:53:15,Single,Paperless,Panvel,Vashi,2,30,Upi,Harbour,Mumbai,Friday,0,4,15.0
12914,2025-12-24,Dec,52,9:49:00,Monthly Pass,Paperless,Cst,Kurla,4,0,Credit Card,Harbour,Mumbai,Wednesday,0,9,0.0
27029,2025-12-20,Dec,51,12:45:16,Monthly Pass,Paper,Cst,Kurla,3,0,Debit Card,Central,Mumbai,Saturday,1,12,0.0
98562,2025-12-21,Dec,52,3:21:58,Single,Paper,Pune Jn,Akurdi,3,45,Wallet,Pune,Pune,Sunday,1,3,15.0
36878,2025-09-23,Sep,39,5:04:47,Single,Paperless,Khadki,Pune Jn,1,15,Upi,Pune,Pune,Tuesday,0,5,15.0
99237,2025-06-11,Jun,24,20:48:42,Return,Paper,Kalyan,Thane,1,30,Credit Card,Central,Mumbai,Wednesday,0,20,30.0
35113,2025-01-05,Jan,2,12:39:39,Monthly Pass,Paper,Byculla,Kurla,2,0,Credit Card,Central,Mumbai,Sunday,1,12,0.0
71157,2025-07-29,Jul,31,10:19:35,Single,Paper,Shivajinagar,Akurdi,2,30,Credit Card,Pune,Pune,Tuesday,0,10,15.0
53437,2025-07-30,Jul,31,10:33:51,Single,Paperless,Kurla,Panvel,3,45,Upi,Harbour,Mumbai,Wednesday,0,10,15.0
99738,2025-11-04,Nov,45,17:34:40,Single,Paperless,Pune Jn,Shivajinagar,4,60,Upi,Pune,Pune,Tuesday,0,17,15.0
63863,2025-05-20,May,21,16:04:37,Monthly Pass,Paper,Pune Jn,Khadki,3,0,Cash,Pune,Pune,Tuesday,0,16,0.0
60161,2025-01-31,Jan,5,21:03:34,Monthly Pass,Paper,Shivajinagar,Akurdi,3,0,Upi,Pune,Pune,Friday,0,21,0.0
86758,2025-09-20,Sep,38,21:56:24,Return,Paper,Thane,Dadar,1,30,Debit Card,Central,Mumbai,Saturday,1,21,30.0
61847,2025-03-16,Mar,12,18:05:04,Single,Paper,Dadar,Borivali,3,45,Cash,Western,Mumbai,Sunday,1,18,15.0
17785,2025-11-29,Nov,48,2:58:57,Return,Paperless,Pune Jn,Akurdi,3,90,Credit Card,Pune,Pune,Saturday,1,2,30.0
18923,2025-04-14,Apr,16,10:31:56,Monthly Pass,Paperless,Marine Lines,Churchgate,2,0,Wallet,Western,Mumbai,Monday,0,10,0.0
25068,2025-08-28,Aug,35,0:39:10,Single,Paperless,Pune Jn,Akurdi,2,30,Credit Card,Pune,Pune,Thursday,0,0,15.0
81909,2025-10-27,Oct,44,1:15:33,Single,Paper,Cst,Kalyan,4,60,Upi,Central,Mumbai,Monday,0,1,15.0
69607,2025-10-22,Oct,43,2:05:20,Monthly Pass,Paperless,Panvel,Cst,2,0,Wallet,Harbour,Mumbai,Wednesday,0,2,0.0
51546,2025-04-23,Apr,17,12:46:30,Single,Paperless,Andheri,Marine Lines,3,45,Debit Card,Western,Mumbai,Wednesday,0,12,15.0
38887,2025-09-18,Sep,38,16:43:00,Return,Paper,Pune Jn,Akurdi,3,90,Credit Card,Pune,Pune,Thursday,0,16,30.0
66377,2025-10-17,Oct,42,16:56:37,Single,Paperless,Andheri,Marine Lines,1,15,Credit Card,Western,Mumbai,Friday,0,16,15.0
36598,2025-05-03,May,18,23:38:51,Single,Paperless,Panvel,Kurla,4,60,Cash,Harbour,Mumbai,Saturday,1,23,15.0
97576,2025-04-29,Apr,18,23:58:21,Return,Paperless,Dadar,Andheri,4,120,Wallet,Western,Mumbai,Tuesday,0,23,30.0
54143,2025-03-18,Mar,12,22:02:49,Return,Paper,Borivali,Andheri,3,90,Cash,Western,Mumbai,Tuesday,0,22,30.0
30413,2025-03-20,Mar,12,8:38:54,Return,Paperless,Vashi,Wadala,3,90,Wallet,Harbour,Mumbai,Thursday,0,8,30.0
28064,2025-04-09,Apr,15,13:42:00,Single,Paperless,Wadala,Panvel,3,45,Wallet,Harbour,Mumbai,Wednesday,0,13,15.0
44518,2025-06-15,Jun,25,22:16:52,Monthly Pass,Paper,Virar,Churchgate,3,0,Debit Card,Western,Mumbai,Sunday,1,22,0.0
77026,2025-10-02,Oct,40,13:59:17,Monthly Pass,Paperless,Akurdi,Shivajinagar,2,0,Cash,Pune,Pune,Thursday,0,13,0.0
40418,2025-07-04,Jul,27,19:43:16,Single,Paper,Kurla,Wadala,2,30,Wallet,Harbour,Mumbai,Friday,0,19,15.0
27413,2025-11-24,Nov,48,16:42:37,Return,Paper,Churchgate,Dadar,2,60,Wallet,Western,Mumbai,Monday,0,16,30.0
21859,2025-11-01,Nov,44,19:22:26,Single,Paper,Thane,Kurla,1,15,Debit Card,Central,Mumbai,Saturday,1,19,15.0
64154,2025-11-07,Nov,45,17:12:37,Single,Paper,Shivajinagar,Akurdi,4,60,Cash,Pune,Pune,Friday,0,17,15.0
31452,2025-06-07,Jun,23,5:28:05,Single,Paperless,Andheri,Borivali,1,15,Credit Card,Western,Mumbai,Saturday,1,5,15.0
87289,2025-09-01,Sep,36,13:13:45,Return,Paper,Khadki,Shivajinagar,1,30,Cash,Pune,Pune,Monday,0,13,30.0
81411,2025-03-22,Mar,12,8:17:47,Monthly Pass,Paper,Kurla,Vashi,1,0,Cash,Harbour,Mumbai,Saturday,1,8,0.0
32184,2025-02-19,Feb,8,5:08:25,Return,Paperless,Virar,Andheri,2,60,Wallet,Western,Mumbai,Wednesday,0,5,30.0
19725,2025-11-23,Nov,48,1:27:21,Monthly Pass,Paperless,Kalyan,Kurla,4,0,Wallet,Central,Mumbai,Sunday,1,1,0.0
77782,2025-12-29,Dec,53,12:22:05,Return,Paper,Kurla,Cst,3,90,Upi,Harbour,Mumbai,Monday,0,12,30.0
19497,2025-05-10,May,19,2:03:49,Single,Paperless,Virar,Borivali,3,45,Debit Card,Western,Mumbai,Saturday,1,2,15.0
49838,2025-09-03,Sep,36,19:27:21,Return,Paper,Kurla,Vashi,2,60,Cash,Harbour,Mumbai,Wednesday,0,19,30.0
70721,2025-02-17,Feb,8,8:54:38,Single,Paper,Andheri,Churchgate,2,30,Cash,Western,Mumbai,Monday,0,8,15.0
99095,2025-12-20,Dec,51,11:55:51,Return,Paper,Wadala,Vashi,3,90,Debit Card,Harbour,Mumbai,Saturday,1,11,30.0
18419,2025-01-19,Jan,4,23:48:51,Return,Paperless,Wadala,Kurla,1,30,Upi,Harbour,Mumbai,Sunday,1,23,30.0
72255,2025-12-14,Dec,51,4:50:05,Return,Paperless,Byculla,Cst,4,120,Cash,Central,Mumbai,Sunday,1,4,30.0
93353,2025-03-27,Mar,13,11:17:31,Single,Paperless,Kurla,Cst,4,60,Debit Card,Harbour,Mumbai,Thursday,0,11,15.0
78759,2025-10-21,Oct,43,12:33:16,Single,Paperless,Dadar,Kurla,2,30,Credit Card,Central,Mumbai,Tuesday,0,12,15.0
88685,2025-06-30,Jun,27,12:24:42,Return,Paper,Borivali,Dadar,2,60,Debit Card,Western,Mumbai,Monday,0,12,30.0
90363,2025-10-11,Oct,41,10:19:37,Single,Paperless,Khadki,Shivajinagar,3,45,Cash,Pune,Pune,Saturday,1,10,15.0
53812,2025-01-21,Jan,4,2:56:05,Single,Paper,Virar,Borivali,1,15,Debit Card,Western,Mumbai,Tuesday,0,2,15.0
45283,2025-05-27,May,22,21:36:24,Return,Paper,Cst,Panvel,4,120,Credit Card,Harbour,Mumbai,Tuesday,0,21,30.0
69731,2025-08-23,Aug,34,2:55:10,Single,Paper,Akurdi,Khadki,2,30,Wallet,Pune,Pune,Saturday,1,2,15.0
54832,2025-04-15,Apr,16,22:35:10,Return,Paperless,Vashi,Kurla,4,120,Upi,Harbour,Mumbai,Tuesday,0,22,30.0
23204,2025-12-02,Dec,49,21:20:27,Single,Paperless,Vashi,Wadala,4,60,Cash,Harbour,Mumbai,Tuesday,0,21,15.0
59791,2025-08-26,Aug,35,2:40:00,Single,Paperless,Cst,Wadala,1,15,Cash,Harbour,Mumbai,Tuesday,0,2,15.0
37300,2025-11-02,Nov,45,19:48:15,Return,Paper,Borivali,Dadar,3,90,Wallet,Western,Mumbai,Sunday,1,19,30.0
58190,2025-03-23,Mar,13,20:48:23,Single,Paperless,Vashi,Cst,2,30,Upi,Harbour,Mumbai,Sunday,1,20,15.0
85375,2025-12-19,Dec,51,19:02:52,Return,Paper,Kalyan,Dadar,4,120,Debit Card,Central,Mumbai,Friday,0,19,30.0
61515,2025-11-22,Nov,47,5:58:29,Single,Paperless,Borivali,Virar,2,30,Upi,Western,Mumbai,Saturday,1,5,15.0
98893,2025-04-01,Apr,14,17:41:36,Return,Paperless,Khadki,Shivajinagar,4,120,Cash,Pune,Pune,Tuesday,0,17,30.0
91871,2025-04-20,Apr,17,4:08:52,Return,Paperless,Vashi,Cst,1,30,Wallet,Harbour,Mumbai,Sunday,1,4,30.0
19913,2025-07-12,Jul,28,2:30:16,Single,Paper,Shivajinagar,Khadki,1,15,Credit Card,Pune,Pune,Saturday,1,2,15.0
85916,2025-03-17,Mar,12,20:22:20,Return,Paper,Churchgate,Borivali,2,60,Cash,Western,Mumbai,Monday,0,20,30.0
58643,2025-11-16,Nov,47,23:41:52,Return,Paperless,Dadar,Byculla,1,30,Wallet,Central,Mumbai,Sunday,1,23,30.0
62856,2025-11-29,Nov,48,10:51:11,Return,Paper,Thane,Byculla,3,90,Wallet,Central,Mumbai,Saturday,1,10,30.0
35335,2025-01-30,Jan,5,1:59:59,Single,Paperless,Pune Jn,Khadki,4,60,Credit Card,Pune,Pune,Thursday,0,1,15.0
88594,2025-04-06,Apr,15,12:30:54,Monthly Pass,Paperless,Wadala,Cst,1,0,Debit Card,Harbour,Mumbai,Sunday,1,12,0.0
62974,2025-11-07,Nov,45,18:37:05,Return,Paperless,Khadki,Pune Jn,1,30,Cash,Pune,Pune,Friday,0,18,30.0
87697,2025-10-26,Oct,44,4:10:06,Return,Paperless,Kurla,Cst,2,60,Debit Card,Harbour,Mumbai,Sunday,1,4,30.0
29991,2025-12-11,Dec,50,7:23:40,Return,Paper,Dadar,Andheri,1,30,Cash,Western,Mumbai,Thursday,0,7,30.0
73649,2025-12-12,Dec,50,3:27:47,Return,Paper,Cst,Byculla,1,30,Debit Card,Central,Mumbai,Friday,0,3,30.0
26818,2025-04-29,Apr,18,23:53:42,Return,Paper,Vashi,Cst,1,30,Cash,Harbour,Mumbai,Tuesday,0,23,30.0
68970,2025-09-15,Sep,38,4:46:29,Single,Paperless,Dadar,Kurla,2,30,Wallet,Central,Mumbai,Monday,0,4,15.0
50461,2025-07-20,Jul,30,10:56:06,Monthly Pass,Paper,Pune Jn,Shivajinagar,2,0,Wallet,Pune,Pune,Sunday,1,10,0.0
37280,2025-09-30,Sep,40,16:39:01,Monthly Pass,Paper,Marine Lines,Churchgate,4,0,Debit Card,Western,Mumbai,Tuesday,0,16,0.0
81869,2025-08-15,Aug,33,20:35:47,Return,Paperless,Shivajinagar,Akurdi,1,30,Wallet,Pune,Pune,Friday,0,20,30.0
77489,2025-02-21,Feb,8,5:52:38,Single,Paper,Churchgate,Virar,4,60,Wallet,Western,Mumbai,Friday,0,5,15.0
13313,2025-08-05,Aug,32,11:21:13,Return,Paperless,Borivali,Dadar,2,60,Credit Card,Western,Mumbai,Tuesday,0,11,30.0
14580,2025-04-14,Apr,16,0:28:47,Return,Paperless,Virar,Churchgate,3,90,Credit Card,Western,Mumbai,Monday,0,0,30.0
68085,2025-04-04,Apr,14,1:43:02,Monthly Pass,Paper,Churchgate,Borivali,1,0,Cash,Western,Mumbai,Friday,0,1,0.0
51376,2025-11-01,Nov,44,21:55:29,Single,Paperless,Vashi,Wadala,3,45,Upi,Harbour,Mumbai,Saturday,1,21,15.0
34014,2025-01-17,Jan,3,16:07:26,Single,Paper,Khadki,Akurdi,2,30,Debit Card,Pune,Pune,Friday,0,16,15.0
59859,2025-08-12,Aug,33,23:23:26,Return,Paperless,Borivali,Dadar,2,60,Upi,Western,Mumbai,Tuesday,0,23,30.0
88228,2025-11-10,Nov,46,12:21:06,Monthly Pass,Paperless,Wadala,Panvel,2,0,Wallet,Harbour,Mumbai,Monday,0,12,0.0
81059,2025-04-07,Apr,15,12:24:55,Single,Paperless,Wadala,Vashi,4,60,Upi,Harbour,Mumbai,Monday,0,12,15.0
66366,2025-07-31,Jul,31,8:18:55,Single,Paperless,Wadala,Kurla,3,45,Debit Card,Harbour,Mumbai,Thursday,0,8,15.0
45098,2025-01-15,Jan,3,19:21:53,Monthly Pass,Paper,Pune Jn,Khadki,2,0,Cash,Pune,Pune,Wednesday,0,19,0.0
34578,2025-07-16,Jul,29,13:17:26,Single,Paperless,Panvel,Vashi,4,60,Debit Card,Harbour,Mumbai,Wednesday,0,13,15.0
76497,2025-09-28,Sep,40,8:51:56,Single,Paper,Andheri,Borivali,4,60,Debit Card,Western,Mumbai,Sunday,1,8,15.0
21842,2025-06-04,Jun,23,18:50:33,Return,Paperless,Vashi,Cst,2,60,Debit Card,Harbour,Mumbai,Wednesday,0,18,30.0
78066,2025-07-15,Jul,29,6:33:27,Monthly Pass,Paperless,Panvel,Vashi,4,0,Cash,Harbour,Mumbai,Tuesday,0,6,0.0
41129,2025-07-07,Jul,28,15:29:47,Return,Paper,Akurdi,Pune Jn,4,120,Debit Card,Pune,Pune,Monday,0,15,30.0
38542,2025-05-23,May,21,14:55:57,Monthly Pass,Paperless,Virar,Andheri,3,0,Upi,Western,Mumbai,Friday,0,14,0.0
54265,2025-07-13,Jul,29,16:47:40,Return,Paperless,Cst,Kurla,2,60,Upi,Harbour,Mumbai,Sunday,1,16,30.0
15020,2025-07-21,Jul,30,9:51:23,Return,Paperless,Wadala,Vashi,1,30,Cash,Harbour,Mumbai,Monday,0,9,30.0
54945,2025-12-30,Dec,53,13:23:11,Single,Paper,Vashi,Panvel,4,60,Cash,Harbour,Mumbai,Tuesday,0,13,15.0
80687,2025-10-08,Oct,41,14:42:47,Single,Paperless,Churchgate,Marine Lines,4,60,Debit Card,Western,Mumbai,Wednesday,0,14,15.0
14301,2025-04-22,Apr,17,7:48:35,Return,Paper,Wadala,Panvel,2,60,Upi,Harbour,Mumbai,Tuesday,0,7,30.0
12865,2025-04-29,Apr,18,10:29:05,Single,Paper,Thane,Byculla,3,45,Credit Card,Central,Mumbai,Tuesday,0,10,15.0
83364,2025-07-16,Jul,29,0:51:37,Monthly Pass,Paperless,Byculla,Cst,1,0,Cash,Central,Mumbai,Wednesday,0,0,0.0
57706,2025-01-12,Jan,3,13:47:18,Monthly Pass,Paper,Khadki,Shivajinagar,1,0,Debit Card,Pune,Pune,Sunday,1,13,0.0
63352,2025-07-05,Jul,27,7:36:38,Return,Paperless,Cst,Byculla,3,90,Credit Card,Central,Mumbai,Saturday,1,7,30.0
49271,2025-10-08,Oct,41,2:31:44,Single,Paperless,Churchgate,Borivali,3,45,Upi,Western,Mumbai,Wednesday,0,2,15.0
84916,2025-11-30,Nov,49,10:29:53,Return,Paper,Dadar,Cst,2,60,Wallet,Central,Mumbai,Sunday,1,10,30.0
59925,2025-04-23,Apr,17,12:25:01,Return,Paper,Byculla,Cst,1,30,Wallet,Central,Mumbai,Wednesday,0,12,30.0
37140,2025-06-06,Jun,23,17:42:55,Single,Paper,Kalyan,Thane,3,45,Credit Card,Central,Mumbai,Friday,0,17,15.0
21824,2025-02-24,Feb,9,7:50:34,Single,Paperless,Cst,Kurla,2,30,Upi,Harbour,Mumbai,Monday,0,7,15.0
95029,2025-12-21,Dec,52,14:08:04,Single,Paper,Akurdi,Shivajinagar,1,15,Upi,Pune,Pune,Sunday,1,14,15.0
35061,2025-07-08,Jul,28,20:04:38,Single,Paper,Thane,Kurla,1,15,Cash,Central,Mumbai,Tuesday,0,20,15.0
64671,2025-03-01,Mar,9,21:44:03,Monthly Pass,Paper,Byculla,Thane,3,0,Upi,Central,Mumbai,Saturday,1,21,0.0
83939,2025-08-17,Aug,34,13:26:54,Return,Paper,Wadala,Vashi,4,120,Upi,Harbour,Mumbai,Sunday,1,13,30.0
32215,2025-04-09,Apr,15,16:41:18,Monthly Pass,Paperless,Byculla,Kurla,3,0,Wallet,Central,Mumbai,Wednesday,0,16,0.0
92250,2025-08-28,Aug,35,10:10:37,Monthly Pass,Paperless,Virar,Churchgate,2,0,Credit Card,Western,Mumbai,Thursday,0,10,0.0
99326,2025-01-26,Jan,5,6:42:30,Monthly Pass,Paperless,Dadar,Cst,4,0,Credit Card,Central,Mumbai,Sunday,1,6,0.0
49829,2025-10-06,Oct,41,23:14:05,Return,Paperless,Thane,Kalyan,3,90,Cash,Central,Mumbai,Monday,0,23,30.0
67165,2025-01-21,Jan,4,19:32:44,Monthly Pass,Paperless,Cst,Kurla,4,0,Wallet,Harbour,Mumbai,Tuesday,0,19,0.0
99007,2025-08-31,Aug,36,15:27:46,Return,Paper,Akurdi,Pune Jn,4,120,Upi,Pune,Pune,Sunday,1,15,30.0
77901,2025-02-07,Feb,6,6:12:18,Monthly Pass,Paper,Pune Jn,Shivajinagar,2,0,Wallet,Pune,Pune,Friday,0,6,0.0
98954,2025-06-02,Jun,23,3:36:41,Monthly Pass,Paper,Byculla,Kurla,4,0,Debit Card,Central,Mumbai,Monday,0,3,0.0
59357,2025-06-03,Jun,23,13:40:10,Return,Paperless,Kalyan,Thane,2,60,Debit Card,Central,Mumbai,Tuesday,0,13,30.0
58166,2025-01-24,Jan,4,21:29:26,Single,Paper,Kurla,Thane,1,15,Cash,Central,Mumbai,Friday,0,21,15.0
54256,2025-11-21,Nov,47,11:41:50,Single,Paper,Kalyan,Cst,4,60,Wallet,Central,Mumbai,Friday,0,11,15.0
49609,2025-08-15,Aug,33,4:34:31,Single,Paper,Kurla,Cst,1,15,Debit Card,Harbour,Mumbai,Friday,0,4,15.0
65644,2025-03-12,Mar,11,19:38:00,Monthly Pass,Paperless,Marine Lines,Churchgate,4,0,Cash,Western,Mumbai,Wednesday,0,19,0.0
94361,2025-10-18,Oct,42,20:37:12,Single,Paper,Andheri,Marine Lines,4,60,Debit Card,Western,Mumbai,Saturday,1,20,15.0
51816,2025-10-15,Oct,42,12:27:55,Single,Paperless,Cst,Panvel,3,45,Credit Card,Harbour,Mumbai,Wednesday,0,12,15.0
69814,2025-12-28,Dec,53,20:06:36,Single,Paper,Kurla,Panvel,4,60,Wallet,Harbour,Mumbai,Sunday,1,20,15.0
97469,2025-10-25,Oct,43,22:35:57,Single,Paperless,Andheri,Marine Lines,4,60,Credit Card,Western,Mumbai,Saturday,1,22,15.0
18099,2025-03-12,Mar,11,19:57:40,Monthly Pass,Paper,Kurla,Byculla,1,0,Upi,Central,Mumbai,Wednesday,0,19,0.0
64587,2025-05-25,May,22,5:06:52,Single,Paper,Wadala,Kurla,2,30,Upi,Harbour,Mumbai,Sunday,1,5,15.0
67652,2025-04-21,Apr,17,10:59:11,Single,Paperless,Vashi,Kurla,2,30,Upi,Harbour,Mumbai,Monday,0,10,15.0
72028,2025-10-18,Oct,42,22:56:16,Monthly Pass,Paperless,Kurla,Thane,1,0,Cash,Central,Mumbai,Saturday,1,22,0.0
68726,2025-12-30,Dec,53,1:50:38,Monthly Pass,Paper,Cst,Kurla,3,0,Credit Card,Central,Mumbai,Tuesday,0,1,0.0
32412,2025-02-09,Feb,7,7:50:34,Return,Paper,Kurla,Wadala,2,60,Debit Card,Harbour,Mumbai,Sunday,1,7,30.0
24990,2025-05-12,May,20,19:13:41,Return,Paper,Shivajinagar,Akurdi,4,120,Cash,Pune,Pune,Monday,0,19,30.0
33664,2025-08-03,Aug,32,15:12:19,Single,Paper,Churchgate,Borivali,2,30,Upi,Western,Mumbai,Sunday,1,15,15.0
56983,2025-08-22,Aug,34,4:38:40,Single,Paperless,Wadala,Vashi,4,60,Wallet,Harbour,Mumbai,Friday,0,4,15.0
84159,2025-04-19,Apr,16,15:52:30,Monthly Pass,Paperless,Churchgate,Virar,4,0,Upi,Western,Mumbai,Saturday,1,15,0.0
23892,2025-10-23,Oct,43,19:34:37,Return,Paper,Akurdi,Shivajinagar,4,120,Wallet,Pune,Pune,Thursday,0,19,30.0
60554,2025-08-07,Aug,32,13:41:07,Return,Paperless,Andheri,Virar,4,120,Credit Card,Western,Mumbai,Thursday,0,13,30.0
50835,2025-01-22,Jan,4,0:02:09,Monthly Pass,Paperless,Vashi,Kurla,3,0,Debit Card,Harbour,Mumbai,Wednesday,0,0,0.0
48666,2025-01-09,Jan,2,1:16:10,Single,Paper,Byculla,Thane,3,45,Wallet,Central,Mumbai,Thursday,0,1,15.0
75143,2025-03-01,Mar,9,4:12:45,Return,Paperless,Wadala,Cst,4,120,Cash,Harbour,Mumbai,Saturday,1,4,30.0
31629,2025-07-09,Jul,28,5:23:44,Single,Paperless,Shivajinagar,Pune Jn,2,30,Debit Card,Pune,Pune,Wednesday,0,5,15.0
83611,2025-06-18,Jun,25,3:11:31,Single,Paper,Marine Lines,Virar,2,30,Cash,Western,Mumbai,Wednesday,0,3,15.0
93159,2025-03-26,Mar,13,6:29:27,Monthly Pass,Paperless,Cst,Kurla,2,0,Upi,Harbour,Mumbai,Wednesday,0,6,0.0
42516,2025-06-19,Jun,25,17:31:13,Return,Paperless,Virar,Churchgate,3,90,Wallet,Western,Mumbai,Thursday,0,17,30.0
84175,2025-09-18,Sep,38,2:08:19,Return,Paper,Andheri,Churchgate,4,120,Upi,Western,Mumbai,Thursday,0,2,30.0
66953,2025-09-29,Sep,40,5:14:07,Single,Paperless,Pune Jn,Akurdi,2,30,Cash,Pune,Pune,Monday,0,5,15.0
85754,2025-10-07,Oct,41,23:14:17,Single,Paper,Wadala,Vashi,3,45,Cash,Harbour,Mumbai,Tuesday,0,23,15.0
56970,2025-05-03,May,18,10:25:08,Return,Paper,Panvel,Cst,2,60,Credit Card,Harbour,Mumbai,Saturday,1,10,30.0
78587,2025-11-13,Nov,46,1:54:40,Monthly Pass,Paperless,Dadar,Marine Lines,4,0,Wallet,Western,Mumbai,Thursday,0,1,0.0
31363,2025-08-24,Aug,35,16:49:06,Single,Paperless,Khadki,Akurdi,2,30,Wallet,Pune,Pune,Sunday,1,16,15.0
91278,2025-12-19,Dec,51,7:08:00,Single,Paperless,Panvel,Wadala,3,45,Credit Card,Harbour,Mumbai,Friday,0,7,15.0
14069,2025-06-05,Jun,23,7:35:05,Single,Paper,Wadala,Kurla,2,30,Cash,Harbour,Mumbai,Thursday,0,7,15.0
18647,2025-09-16,Sep,38,10:04:36,Return,Paper,Akurdi,Pune Jn,3,90,Cash,Pune,Pune,Tuesday,0,10,30.0
34317,2025-06-14,Jun,24,17:46:35,Single,Paper,Shivajinagar,Akurdi,2,30,Wallet,Pune,Pune,Saturday,1,17,15.0
81623,2025-05-28,May,22,13:40:57,Return,Paper,Kalyan,Dadar,1,30,Cash,Central,Mumbai,Wednesday,0,13,30.0
78351,2025-01-02,Jan,1,13:19:02,Single,Paper,Dadar,Kalyan,2,30,Upi,Central,Mumbai,Thursday,0,13,15.0
97446,2025-09-10,Sep,37,17:03:31,Monthly Pass,Paperless,Akurdi,Khadki,2,0,Cash,Pune,Pune,Wednesday,0,17,0.0
45503,2025-10-24,Oct,43,22:39:32,Single,Paper,Andheri,Marine Lines,4,60,Debit Card,Western,Mumbai,Friday,0,22,15.0
